circuit,recipe,pred,true
apex1_orig.bench,b -l; rs -K 6 -l; rw -l; rs -K 6 -N 2 -l; rf -l; rs -K 8 -l; b -l; rs -K 8 -N 2 -l; rw -l; rs -K 10 -l; rwz -l; rs -K 10 -N 2 -l; b -l; rs -K 12 -l; rfz -l; rs -K 12 -N 2 -l; rwz -l; b,200.87085,13.0
apex1_orig.bench,rs -K 12;rs -K 16 -N 2;rs -K 12 -N 3; rs -K 6 -N 2 -l;rs -K 16;rwz; b -l;rs -K 14;rs -K 10 -N 1;rs -K 14 -N 2; rwz -l;b;rs -K 14 -N 3;rs -K 4; rfz -l;rs -K 8 -N 1;rs -K 4 -N 1; b,194.59839,13.0
apex1_orig.bench,rs -K 12;rs -K 16 -N 2;rs -K 12 -N 3;rs -K 12 -N 3;rs -K 16;rwz; b -l;rs -K 14;rs -K 10 -N 1;rs -K 14 -N 2; rwz -l;b;rs -K 14 -N 3;rs -K 4; rfz -l;rs -K 8 -N 1;rs -K 4 -N 1; b,194.70183,13.0
apex1_orig.bench,rs -K 12;rs -K 16 -N 2;rs -K 12 -N 3;rs -K 12 -N 3;rs -K 16;rwz; b -l;rs -K 14;rs -K 10 -N 1;rs -K 14 -N 2; rwz -l;b;rs -K 14 -N 3;rs -K 4; rfz -l;rs -K 8 -N 1;rs -K 4 -N 1;rs -K 16,194.69745,16.0
apex1_orig.bench,rs -K 12;rs -K 16 -N 2;rs -K 12 -N 3;rs -K 12 -N 3;rs -K 16;rwz; b -l;rs -K 14;rs -K 10 -N 1;rs -K 14 -N 2; rwz -l;b;rs -K 12 -N 3;rs -K 4; rfz -l;rs -K 8 -N 1;rs -K 4 -N 1; b,194.77274,13.0
apex1_orig.bench,rs -K 12;rs -K 16 -N 2;rs -K 12 -N 3;rs -K 12 -N 3;rs -K 16;rf; b -l;rs -K 14;rs -K 10 -N 1;rs -K 14 -N 2; rwz -l;b;rs -K 12 -N 3;rs -K 4; rfz -l;rs -K 8 -N 1;rs -K 4 -N 1; b,198.895,13.0
apex1_orig.bench,rs -K 12;rs -K 16 -N 2;rs -K 12 -N 3;rs -K 12 -N 2;rs -K 16;rwz; b -l;rs -K 14;rs -K 10 -N 1;rs -K 14 -N 2; rwz -l;b;rs -K 12 -N 3;rs -K 4; rfz -l;rs -K 8 -N 1;rs -K 4 -N 1; b,194.74748,13.0
apex1_orig.bench,rs -K 12;rs -K 16 -N 2;rs -K 12 -N 3;rs -K 12 -N 2;rs -K 16;rwz; b -l;rs -K 14;rs -K 10 -N 1;rs -K 14; rwz -l;b;rs -K 12 -N 3;rs -K 4; rfz -l;rs -K 8 -N 1;rs -K 4 -N 1; b,195.0758,13.0
apex1_orig.bench,rs -K 12;rs -K 16 -N 2;rs -K 12 -N 3;rs -K 12 -N 2;rs -K 16;rwz; b -l;rs -K 14 -N 3;rs -K 10 -N 1;rs -K 14; rwz -l;b;rs -K 12 -N 3;rs -K 4; rfz -l;rs -K 8 -N 1;rs -K 4 -N 1; b,196.83719,13.0
apex1_orig.bench,rs -K 12;rs -K 16 -N 2;rs -K 12 -N 3;rs -K 12 -N 2;rs -K 16;rwz; b -l;rs -K 14 -N 3;rs -K 14;rs -K 14; rwz -l;b;rs -K 12 -N 3;rs -K 4; rfz -l;rs -K 8 -N 1;rs -K 4 -N 1; b,196.83156,13.0
apex1_orig.bench,rs -K 12;rs -K 16 -N 2;rs -K 12 -N 3;rs -K 12 -N 2;rs -K 16;rwz; b -l;rs -K 14 -N 3;rs -K 14;rs -K 14; rwz -l;b;rs -K 12 -N 3;rs -K 4; rfz -l;rs -K 6 -N 2;rs -K 4 -N 1; b,199.62973,13.0
apex1_orig.bench,rs -K 4;rs -K 16 -N 2;rs -K 12 -N 3;rs -K 12 -N 2;rs -K 16;rwz; b -l;rs -K 14 -N 3;rs -K 14;rs -K 14; rwz -l;b;rs -K 12 -N 3;rs -K 4; rfz -l;rs -K 6 -N 2;rs -K 4 -N 1; b,199.6903,13.0
apex1_orig.bench,rs -K 4;rs -K 16 -N 2;rs -K 12 -N 3;rs -K 12 -N 2;rs -K 16;rwz; b -l;rs -K 4 -N 1;rs -K 14;rs -K 14; rwz -l;b;rs -K 12 -N 3;rs -K 4; rfz -l;rs -K 6 -N 2;rs -K 4 -N 1; b,196.99457,13.0
apex1_orig.bench,rs -K 4;rs -K 16 -N 2;rs -K 12 -N 3;rs -K 12;rs -K 16;rwz; b -l;rs -K 4 -N 1;rs -K 14;rs -K 14; rwz -l;b;rs -K 12 -N 3;rs -K 4; rfz -l;rs -K 6 -N 2;rs -K 4 -N 1; b,194.02745,13.0
apex1_orig.bench,rs -K 4;rs -K 12 -N 3;rs -K 12 -N 3;rs -K 12;rs -K 16;rwz; b -l;rs -K 4 -N 1;rs -K 14;rs -K 14; rwz -l;b;rs -K 12 -N 3;rs -K 4; rfz -l;rs -K 6 -N 2;rs -K 4 -N 1; b,194.0174,13.0
apex1_orig.bench,rs -K 4;rs -K 12 -N 3;rs -K 12 -N 3;rs -K 12;rs -K 16;rwz; b -l;rs -K 4 -N 1;rs -K 14;rs -K 14; rwz -l;b;rs -K 12 -N 3;rs -K 4;b;rs -K 6 -N 2;rs -K 4 -N 1; b,191.6138,13.0
apex1_orig.bench,rs -K 4;rs -K 12 -N 3;rs -K 12 -N 3;rs -K 12;rs -K 16;rs -K 16 -N 2; b -l;rs -K 4 -N 1;rs -K 14;rs -K 14; rwz -l;b;rs -K 12 -N 3;rs -K 4; rfz -l;rs -K 6 -N 2;rs -K 4 -N 1; b,200.71011,13.0
apex1_orig.bench,rs -K 4;rs -K 12 -N 3;rs -K 12 -N 3;rs -K 12;rs -K 16;rwz; b -l;rs -K 4 -N 1;rs -K 14;rs -K 6 -N 2; rwz -l;b;rs -K 12 -N 3;rs -K 4; rfz -l;rs -K 6 -N 2;rs -K 4 -N 1; b,193.9699,13.0
apex1_orig.bench,rs -K 4;rs -K 12 -N 3;rs -K 6;rs -K 12;rs -K 16;rwz; b -l;rs -K 4 -N 1;rs -K 14;rs -K 6 -N 2; rwz -l;b;rs -K 12 -N 3;rs -K 4; rfz -l;rs -K 6 -N 2;rs -K 4 -N 1; b,194.00699,13.0
apex1_orig.bench,rs -K 4;rs -K 12 -N 3;rs -K 6;rs -K 12;rs -K 16;rwz; b -l;rs -K 4 -N 1;rs -K 6 -N 3;rs -K 6 -N 2; rwz -l;b;rs -K 12 -N 3;rs -K 4; rfz -l;rs -K 6 -N 2;rs -K 4 -N 1; b,194.01321,13.0
apex1_orig.bench,rs -K 4;rs -K 12 -N 3;rs -K 6;rs -K 12;rs -K 16;rwz; b -l;rs -K 4 -N 1;rs -K 6 -N 3;rs -K 6 -N 2; rwz -l;b;rs -K 12 -N 3;rs -K 4; rfz -l;rs -K 6 -N 2;rs -K 16 -N 3; b,195.83691,13.0
apex1_orig.bench,rs -K 4;rs -K 12 -N 3;rs -K 6;rs -K 12;rs -K 16;rs -K 12; b -l;rs -K 4 -N 1;rs -K 6 -N 3;rs -K 6 -N 2; rwz -l;b;rs -K 12 -N 3;rs -K 4; rfz -l;rs -K 6 -N 2;rs -K 16 -N 3; b,197.11987,13.0
apex1_orig.bench,rs -K 4;rs -K 12 -N 3;rs -K 6;rs -K 12;rs -K 16;rwz;rs -K 16 -N 2;rs -K 4 -N 1;rs -K 6 -N 3;rs -K 6 -N 2; rwz -l;b;rs -K 12 -N 3;rs -K 4; rfz -l;rs -K 6 -N 2;rs -K 16 -N 3; b,195.83829,13.0
apex1_orig.bench,rs -K 4;rs -K 12 -N 3;rs -K 6;rs -K 12;rs -K 16;rwz;rs -K 14 -N 3;rs -K 4 -N 1;rs -K 6 -N 3;rs -K 6 -N 2; rwz -l;b;rs -K 12 -N 3;rs -K 4; rfz -l;rs -K 6 -N 2;rs -K 16 -N 3; b,195.83578,13.0
apex1_orig.bench,rs -K 4;rs -K 12 -N 3;rs -K 6;rs -K 12;rs -K 16;rwz;rs -K 14 -N 3;rs -K 4 -N 1;rs -K 6 -N 3;rs -K 6 -N 2; rwz -l;b;rs -K 12 -N 3;rs -K 4;rw;rs -K 6 -N 2;rs -K 16 -N 3; b,195.82373,13.0
apex1_orig.bench,rs -K 4;rs -K 12 -N 3;rs -K 6;rs -K 12;rs -K 16;rwz;rs -K 14 -N 3;rs -K 4 -N 1;rs -K 6 -N 3;rs -K 6 -N 2;rs -K 4 -N 1;b;rs -K 12 -N 3;rs -K 4; rfz -l;rs -K 6 -N 2;rs -K 16 -N 3; b,196.80531,13.0
apex1_orig.bench,rs -K 4;rs -K 12 -N 3;rs -K 6;rs -K 12;rs -K 16;rwz;rs -K 14 -N 3;rs -K 4 -N 1;rs -K 6 -N 3;rs -K 6 -N 2; rwz -l;b;rs -K 12 -N 3;rs -K 4; rfz -l;rs -K 6 -N 2;rs -K 6 -N 3; b,195.83533,13.0
apex1_orig.bench,rs -K 4;rs -K 12 -N 3;rs -K 6;rs -K 12;rs -K 16;rwz;rs -K 14 -N 3;rs -K 4 -N 1;rs -K 6 -N 3;rs -K 6 -N 2;rs -K 6 -N 3;b;rs -K 12 -N 3;rs -K 4; rfz -l;rs -K 6 -N 2;rs -K 6 -N 3; b,198.77211,13.0
apex1_orig.bench,rs -K 4;rs -K 12 -N 3;rs -K 6;rs -K 12;rs -K 16;rwz;rs -K 14 -N 3;rs -K 4 -N 1;rs -K 6 -N 3;rs -K 6 -N 2; rwz -l;b;rs -K 12 -N 3;rs -K 4;rs -K 12 -N 1;rs -K 6 -N 2;rs -K 6 -N 3; b,195.79477,13.0
apex1_orig.bench,rs -K 4;rs -K 12 -N 3;rs -K 6;rs -K 12;rs -K 16;rs -K 12 -N 3;rs -K 14 -N 3;rs -K 4 -N 1;rs -K 6 -N 3;rs -K 6 -N 2; rwz -l;b;rs -K 12 -N 3;rs -K 4; rfz -l;rs -K 6 -N 2;rs -K 6 -N 3; b,200.19714,12.0
apex1_orig.bench,rs -K 4;rs -K 12 -N 3;rs -K 6;rs -K 12;rs -K 16;rwz;rs -K 14 -N 3;rs -K 4 -N 1;rs -K 6 -N 3;rs -K 6 -N 2; rwz -l;b;rs -K 12 -N 3;rs -K 8 -N 1; rfz -l;rs -K 6 -N 2;rs -K 6 -N 3; b,195.82828,13.0
apex1_orig.bench,rs -K 4;rs -K 12 -N 3;rs -K 6;rs -K 12;rs -K 16;rwz;rs -K 14 -N 3;rs -K 4 -N 1;rs -K 8 -N 1;rs -K 6 -N 2; rwz -l;b;rs -K 12 -N 3;rs -K 8 -N 1; rfz -l;rs -K 6 -N 2;rs -K 6 -N 3; b,192.8436,13.0
apex1_orig.bench,rs -K 4;rs -K 12 -N 3;rs -K 6;rs -K 12;rs -K 16;rwz;rs -K 14 -N 3;rs -K 4 -N 1;rs -K 8 -N 1;rs -K 4; rwz -l;b;rs -K 12 -N 3;rs -K 8 -N 1; rfz -l;rs -K 6 -N 2;rs -K 6 -N 3; b,189.94824,13.0
apex1_orig.bench,rs -K 4;rs -K 12 -N 3;rs -K 6;rs -K 12;rs -K 16;rwz;rs -K 14 -N 3;rs -K 4 -N 1;rs -K 8 -N 1;rs -K 4; rwz -l;b;rs -K 12 -N 3;rs -K 8 -N 1; rfz -l;rs -K 6;rs -K 6 -N 3; b,189.96378,13.0
apex1_orig.bench,rs -K 4;rs -K 12 -N 3;rs -K 6;rs -K 12;rs -K 16;rwz;rs -K 14 -N 3;rs -K 4 -N 1;rs -K 12 -N 2;rs -K 4; rwz -l;b;rs -K 12 -N 3;rs -K 8 -N 1; rfz -l;rs -K 6;rs -K 6 -N 3; b,192.87679,13.0
apex1_orig.bench,rf;rs -K 12 -N 3;rs -K 6;rs -K 12;rs -K 16;rwz;rs -K 14 -N 3;rs -K 4 -N 1;rs -K 12 -N 2;rs -K 4; rwz -l;b;rs -K 12 -N 3;rs -K 8 -N 1; rfz -l;rs -K 6;rs -K 6 -N 3; b,193.19621,13.0
apex1_orig.bench,rf;rs -K 12 -N 3;rs -K 6;rs -K 12;rs -K 16;rwz;rs -K 14 -N 3;rs -K 4 -N 1;rs -K 12 -N 2;rs -K 4; rwz -l;b;rs -K 12 -N 3;rs -K 10; rfz -l;rs -K 6;rs -K 6 -N 3; b,193.78528,13.0
apex1_orig.bench,rf;rs -K 12 -N 3;rs -K 6;rs -K 12;rs -K 16;rwz;rs -K 14 -N 3;rs -K 4 -N 1;rs -K 12 -N 2;rs -K 4; rwz -l;rs -K 12;rs -K 12 -N 3;rs -K 10; rfz -l;rs -K 6;rs -K 6 -N 3; b,193.09793,13.0
apex1_orig.bench,rf;rs -K 12 -N 3;rs -K 6;rs -K 4 -N 3;rs -K 16;rwz;rs -K 14 -N 3;rs -K 4 -N 1;rs -K 12 -N 2;rs -K 4; rwz -l;b;rs -K 12 -N 3;rs -K 10; rfz -l;rs -K 6;rs -K 6 -N 3; b,195.94547,13.0
apex1_orig.bench,rf;rs -K 12 -N 3;rs -K 6;rs -K 4 -N 3;rs -K 16;rwz;rs -K 14 -N 3;rs -K 4 -N 1;rs -K 12 -N 2;rs -K 4; rwz -l;b;rs -K 12 -N 3;rs -K 10;rwz;rs -K 6;rs -K 6 -N 3; b,191.81741,13.0
apex1_orig.bench,rf;rs -K 12 -N 3;rs -K 6;rs -K 4 -N 3;rs -K 16;rwz;rs -K 14 -N 3;rs -K 4 -N 1;rs -K 12 -N 2;rs -K 4; rwz -l;b;rs -K 12 -N 3;rs -K 10; rfz -l;rs -K 6;rs -K 6 -N 3;b,195.94547,13.0
apex1_orig.bench,rf;rs -K 12 -N 3;rs -K 6;rs -K 4 -N 3;rs -K 16;rwz;rs -K 14 -N 3;rs -K 6;rs -K 12 -N 2;rs -K 4; rwz -l;b;rs -K 12 -N 3;rs -K 10; rfz -l;rs -K 6;rs -K 6 -N 3;b,198.46448,13.0
apex1_orig.bench,rf;rs -K 12 -N 3;rs -K 6;rs -K 4 -N 3;rs -K 16;rwz;rs -K 14 -N 3;rs -K 6;rs -K 12 -N 2;rs -K 4; rwz -l;b;rs -K 12 -N 3;rs -K 10; rfz -l;rs -K 6;rs -K 16 -N 2;b,195.63889,13.0
apex1_orig.bench,rs -K 6 -N 1;rs -K 12 -N 3;rs -K 6;rs -K 4 -N 3;rs -K 16;rwz;rs -K 14 -N 3;rs -K 6;rs -K 12 -N 2;rs -K 4; rwz -l;b;rs -K 12 -N 3;rs -K 10; rfz -l;rs -K 6;rs -K 16 -N 2;b,195.5449,13.0
apex1_orig.bench,rs -K 6 -N 1;rs -K 12 -N 3;rs -K 6;rs -K 4 -N 3;rs -K 16;rwz;rs -K 14 -N 3;rs -K 6;rs -K 12 -N 2;rs -K 4; rwz -l;b;rs -K 12 -N 3;rs -K 16 -N 2; rfz -l;rs -K 6;rs -K 16 -N 2;b,198.37465,13.0
apex1_orig.bench,rs -K 6 -N 1;rs -K 12 -N 3;rs -K 6;rs -K 8 -N 3;rs -K 16;rwz;rs -K 14 -N 3;rs -K 6;rs -K 12 -N 2;rs -K 4; rwz -l;b;rs -K 12 -N 3;rs -K 16 -N 2; rfz -l;rs -K 6;rs -K 16 -N 2;b,196.50414,13.0
apex1_orig.bench,rs -K 16 -N 1;rs -K 12 -N 3;rs -K 6;rs -K 8 -N 3;rs -K 16;rwz;rs -K 14 -N 3;rs -K 6;rs -K 12 -N 2;rs -K 4; rwz -l;b;rs -K 12 -N 3;rs -K 16 -N 2; rfz -l;rs -K 6;rs -K 16 -N 2;b,198.9065,13.0
apex1_orig.bench,rs -K 16 -N 1;rs -K 12 -N 3;rs -K 6;rs -K 8 -N 3;rs -K 16;rwz;rs -K 14 -N 3;rs -K 6;rs -K 12 -N 2;rf; rwz -l;b;rs -K 12 -N 3;rs -K 16 -N 2; rfz -l;rs -K 6;rs -K 16 -N 2;b,198.92451,13.0
apex1_orig.bench,rs -K 16 -N 1;rs -K 6 -N 3;rs -K 6;rs -K 8 -N 3;rs -K 16;rwz;rs -K 14 -N 3;rs -K 6;rs -K 12 -N 2;rs -K 4; rwz -l;b;rs -K 12 -N 3;rs -K 16 -N 2; rfz -l;rs -K 6;rs -K 16 -N 2;b,198.92224,13.0
apex1_orig.bench,rs -K 16 -N 1;rs -K 6 -N 3;rs -K 6;rs -K 8 -N 3;rs -K 16;rwz;rs -K 14 -N 3;rs -K 6;rs -K 12 -N 2;rs -K 4; rwz -l;b;rs -K 12 -N 3;rs -K 16 -N 2; rfz -l;rs -K 6;rs -K 16;b,198.78525,13.0
apex1_orig.bench,rs -K 16 -N 1;rs -K 6 -N 3;rs -K 6;rs -K 8 -N 3;rs -K 16;rwz;rwz;rs -K 6;rs -K 12 -N 2;rs -K 4; rwz -l;b;rs -K 12 -N 3;rs -K 16 -N 2; rfz -l;rs -K 6;rs -K 16;b,195.82838,13.0
apex1_orig.bench,rs -K 16 -N 1;rs -K 6 -N 3;rs -K 6;rs -K 14;rs -K 16;rwz;rs -K 14 -N 3;rs -K 6;rs -K 12 -N 2;rs -K 4; rwz -l;b;rs -K 12 -N 3;rs -K 16 -N 2; rfz -l;rs -K 6;rs -K 16;b,201.56126,13.0
apex1_orig.bench,rs -K 16 -N 1;rs -K 6 -N 3;rs -K 6;rs -K 14;rs -K 16;rwz;rs -K 14 -N 3;rs -K 6;rs -K 12 -N 2;rs -K 4;rs -K 12 -N 3;b;rs -K 12 -N 3;rs -K 16 -N 2; rfz -l;rs -K 6;rs -K 16;b,203.09908,12.0
apex1_orig.bench,rs -K 16 -N 1;rs -K 6 -N 3;rs -K 6;rs -K 14;rs -K 16;rwz;rs -K 14 -N 3;rs -K 6;rs -K 12 -N 2;rs -K 4; rwz -l;b;rs -K 12 -N 3;rs -K 16 -N 2; rfz -l;rs -K 14;rs -K 16;b,201.55823,13.0
apex1_orig.bench,rs -K 16 -N 1;rs -K 6 -N 3;rs -K 6;rs -K 14;rs -K 16;rwz;rs -K 14 -N 3;rs -K 14 -N 1;rs -K 12 -N 2;rs -K 4; rwz -l;b;rs -K 12 -N 3;rs -K 16 -N 2; rfz -l;rs -K 14;rs -K 16;b,201.55984,13.0
apex1_orig.bench,rs -K 16 -N 1;rs -K 6 -N 3;rs -K 6;rs -K 14;rs -K 16;rwz;rs -K 14 -N 3;rs -K 14 -N 1;rs -K 12 -N 2;rs -K 4; rwz -l;b;rs -K 12 -N 3;rs -K 16 -N 2;rs -K 12 -N 3;rs -K 14;rs -K 16;b,201.55399,13.0
apex1_orig.bench,rs -K 16 -N 1;rs -K 6 -N 3;rs -K 6;rs -K 14;rs -K 16;rwz;rs -K 14 -N 3;rs -K 14 -N 1;rs -K 12 -N 2;rs -K 4; rwz -l;rs -K 14 -N 2;rs -K 12 -N 3;rs -K 16 -N 2; rfz -l;rs -K 14;rs -K 16;b,204.21176,13.0
apex1_orig.bench,rs -K 16 -N 1;rs -K 6 -N 3;rs -K 6;rs -K 14;rs -K 16;rwz;rs -K 14 -N 3;rs -K 14 -N 1;rs -K 12 -N 2;rs -K 4; rwz -l;b;rs -K 12 -N 3;rs -K 16 -N 2; rfz -l;rs -K 14;rs -K 6 -N 1;b,204.23215,13.0
apex1_orig.bench,rs -K 16 -N 1;rs -K 10 -N 3;rs -K 6;rs -K 14;rs -K 16;rwz;rs -K 14 -N 3;rs -K 14 -N 1;rs -K 12 -N 2;rs -K 4; rwz -l;b;rs -K 12 -N 3;rs -K 16 -N 2; rfz -l;rs -K 14;rs -K 6 -N 1;b,204.18927,13.0
apex1_orig.bench,rs -K 16 -N 1;rs -K 10 -N 3;rs -K 6;rs -K 14;rs -K 16;rwz;rs -K 14 -N 3;rs -K 14 -N 1;rs -K 12 -N 2;rs -K 4; rwz -l;b;rs -K 12 -N 3;rs -K 16 -N 2; rfz -l;rs -K 14;rs -K 6 -N 3;b,204.20078,13.0
apex1_orig.bench,rs -K 16 -N 1;rs -K 10 -N 3;rs -K 6;rs -K 14;rs -K 16;rwz;rs -K 14 -N 3;rs -K 14 -N 1;rs -K 12 -N 2;rs -K 4; rwz -l;b;rs -K 12 -N 3;rs -K 4 -N 3; rfz -l;rs -K 14;rs -K 6 -N 3;b,204.18301,13.0
apex1_orig.bench,rs -K 16 -N 1;rs -K 10 -N 3;rs -K 12 -N 2;rs -K 14;rs -K 16;rwz;rs -K 14 -N 3;rs -K 14 -N 1;rs -K 12 -N 2;rs -K 4; rwz -l;b;rs -K 12 -N 3;rs -K 4 -N 3; rfz -l;rs -K 14;rs -K 6 -N 3;b,204.16103,13.0
apex1_orig.bench,rs -K 16 -N 1;rs -K 10 -N 3;rs -K 12 -N 2;rs -K 14;rs -K 16;rwz;rs -K 14 -N 3;rs -K 14 -N 1;rs -K 12 -N 2;rs -K 4; rwz -l;b;rw;rs -K 4 -N 3; rfz -l;rs -K 14;rs -K 6 -N 3;b,201.8667,13.0
apex1_orig.bench,rs -K 16 -N 1;rs -K 10 -N 3;rs -K 12 -N 2;rs -K 14;rs -K 16;rwz;rs -K 14 -N 3;rs -K 14 -N 1;rs -K 12 -N 2;rs -K 4; rwz -l;b;rs -K 8 -N 3;rs -K 4 -N 3; rfz -l;rs -K 14;rs -K 6 -N 3;b,201.50589,13.0
apex1_orig.bench,rs -K 16 -N 1;rs -K 10 -N 3;rs -K 6;rs -K 14;rs -K 16;rwz;rs -K 14 -N 3;rs -K 14 -N 1;rs -K 12 -N 2;rs -K 4; rwz -l;b;rs -K 8 -N 3;rs -K 4 -N 3; rfz -l;rs -K 14;rs -K 6 -N 3;b,201.51932,13.0
apex1_orig.bench,rs -K 16 -N 1;rs -K 10 -N 3;rs -K 6;rs -K 14;rs -K 16;rwz;rfz;rs -K 14 -N 1;rs -K 12 -N 2;rs -K 4; rwz -l;b;rs -K 8 -N 3;rs -K 4 -N 3; rfz -l;rs -K 14;rs -K 6 -N 3;b,195.19826,13.0
apex1_orig.bench,rs -K 16 -N 1;rs -K 10 -N 3;rs -K 6;rs -K 14;rs -K 16;rwz;rs -K 14 -N 3;rs -K 14 -N 1;rf;rs -K 4; rwz -l;b;rs -K 8 -N 3;rs -K 4 -N 3; rfz -l;rs -K 14;rs -K 6 -N 3;b,201.51344,13.0
apex1_orig.bench,rs -K 16 -N 1;rs -K 12 -N 2;rs -K 6;rs -K 14;rs -K 16;rwz;rs -K 14 -N 3;rs -K 14 -N 1;rs -K 12 -N 2;rs -K 4; rwz -l;b;rs -K 8 -N 3;rs -K 4 -N 3; rfz -l;rs -K 14;rs -K 6 -N 3;b,201.55255,13.0
apex1_orig.bench,rs -K 16 -N 1;rs -K 12 -N 2;rs -K 6;rs -K 14;rs -K 16;rwz;rs -K 14 -N 3;rs -K 14 -N 1;rs -K 12 -N 2;rs -K 4;rs -K 8;b;rs -K 8 -N 3;rs -K 4 -N 3; rfz -l;rs -K 14;rs -K 6 -N 3;b,201.54788,13.0
apex1_orig.bench,rs -K 16 -N 1;rs -K 12 -N 2;rs -K 8 -N 3;rs -K 14;rs -K 16;rwz;rs -K 14 -N 3;rs -K 14 -N 1;rs -K 12 -N 2;rs -K 4; rwz -l;b;rs -K 8 -N 3;rs -K 4 -N 3; rfz -l;rs -K 14;rs -K 6 -N 3;b,198.8194,13.0
apex1_orig.bench,rs -K 16 -N 1;rs -K 12 -N 2;rs -K 8 -N 3;rs -K 14;rs -K 16;rwz;rs -K 14 -N 3;rs -K 14 -N 1;rs -K 12 -N 2;rs -K 4; rwz -l;b;rwz;rs -K 4 -N 3; rfz -l;rs -K 14;rs -K 6 -N 3;b,198.776,13.0
apex1_orig.bench,rs -K 16 -N 1;rs -K 12 -N 2;rs -K 12;rs -K 14;rs -K 16;rwz;rs -K 14 -N 3;rs -K 14 -N 1;rs -K 12 -N 2;rs -K 4; rwz -l;b;rwz;rs -K 4 -N 3; rfz -l;rs -K 14;rs -K 6 -N 3;b,199.10332,12.0
apex1_orig.bench,rs -K 16 -N 1;rs -K 12 -N 2;rs -K 12;rs -K 14;rs -K 16;rwz;rs -K 14 -N 3;rs -K 14 -N 1;rs -K 12 -N 2;rs -K 4; rwz -l;rs -K 14 -N 1;rwz;rs -K 4 -N 3; rfz -l;rs -K 14;rs -K 6 -N 3;b,199.96974,13.0
apex1_orig.bench,rs -K 16 -N 1;rs -K 12 -N 2;rs -K 12;rs -K 14;rs -K 16;rwz;rs -K 14 -N 3;rs -K 14 -N 1;rs -K 12 -N 2;rs -K 4; rwz -l;b;rs -K 10 -N 3;rs -K 4 -N 3; rfz -l;rs -K 14;rs -K 6 -N 3;b,201.21143,13.0
apex1_orig.bench,rs -K 16 -N 1;rs -K 12 -N 2;rs -K 12;rs -K 14;rs -K 16;rwz;rs -K 14 -N 3;rs -K 14 -N 1;rs -K 12 -N 2;rs -K 4; rwz -l;rs -K 4 -N 1;rwz;rs -K 4 -N 3; rfz -l;rs -K 14;rs -K 6 -N 3;b,199.7869,13.0
apex1_orig.bench,rs -K 16 -N 1;rs -K 12 -N 2;rs -K 12;rs -K 14;rs -K 16;rwz;rs -K 14 -N 3;rs -K 14 -N 1;rs -K 12 -N 2;rs -K 4; rwz -l;b;rwz;rs -K 4 -N 3;rs -K 8 -N 3;rs -K 14;rs -K 6 -N 3;b,196.06956,12.0
apex1_orig.bench,rs -K 16 -N 1;rs -K 12 -N 2;rs -K 12;rs -K 14;rs -K 16;rwz;rs -K 14 -N 3;rs -K 14 -N 1;rs -K 12 -N 2;rs -K 4;rs -K 10;b;rwz;rs -K 4 -N 3; rfz -l;rs -K 14;rs -K 6 -N 3;b,202.03305,13.0
apex1_orig.bench,rs -K 16 -N 1;rs -K 12 -N 2;rs -K 6 -N 3;rs -K 14;rs -K 16;rwz;rs -K 14 -N 3;rs -K 14 -N 1;rs -K 12 -N 2;rs -K 4; rwz -l;b;rwz;rs -K 4 -N 3; rfz -l;rs -K 14;rs -K 6 -N 3;b,201.53851,13.0
apex1_orig.bench,rs -K 16 -N 1;rs -K 12 -N 2;rs -K 6 -N 3;rs -K 14;rs -K 16;rwz;rs -K 14 -N 3;rs -K 14 -N 1;rs -K 8 -N 2;rs -K 4; rwz -l;b;rwz;rs -K 4 -N 3; rfz -l;rs -K 14;rs -K 6 -N 3;b,198.74922,13.0
apex1_orig.bench,rs -K 16 -N 1;rs -K 12 -N 2;rs -K 6 -N 3;rs -K 14;rs -K 16;rwz;rs -K 14 -N 3;rs -K 14 -N 1;rs -K 8 -N 2;rs -K 4; rwz -l;b;rwz;rs -K 4 -N 1; rfz -l;rs -K 14;rs -K 6 -N 3;b,195.82014,13.0
apex1_orig.bench,rs -K 16 -N 1;rs -K 12 -N 2;rs -K 6 -N 3;rs -K 14;rs -K 16;rwz;rs -K 14 -N 3;rs -K 14 -N 1;rs -K 8 -N 2;rs -K 4; rwz -l;b;rwz;rs -K 4 -N 1; rfz -l;rs -K 14;rs -K 6 -N 3;rs -K 4 -N 2,195.81648,17.0
apex1_orig.bench,rs -K 16 -N 1;rs -K 12 -N 2;rs -K 6 -N 3;rs -K 14;rs -K 16;rwz;rs -K 14 -N 3;rs -K 14 -N 1;rs -K 8 -N 2;rs -K 4; rwz -l;b;rwz;rs -K 4 -N 1; rfz -l;rs -K 14;rs -K 10 -N 1;b,195.8143,13.0
apex1_orig.bench,rs -K 16 -N 1;rs -K 12 -N 2;rs -K 6 -N 3;rs -K 14;rs -K 16;rwz;rs -K 14 -N 3;rs -K 14 -N 1;rs -K 8 -N 2;rs -K 4; rwz -l;b;rwz;rs -K 4 -N 1; rfz -l;rs -K 10;rs -K 10 -N 1;b,196.93108,13.0
apex1_orig.bench,rs -K 16 -N 1;rs -K 12 -N 2;rs -K 6 -N 3;rs -K 14;rs -K 16;rwz;rs -K 8 -N 2;rs -K 14 -N 1;rs -K 8 -N 2;rs -K 4; rwz -l;b;rwz;rs -K 4 -N 1; rfz -l;rs -K 10;rs -K 10 -N 1;b,193.92165,13.0
